id,created_at,category_id,updated_at,name
40f3dd8a-7436-4c93-8c99-a28e5283d806,2025-12-30T19:31:11.92719+00:00,18b94bfc-c85a-4642-bbda-968de217246a,2025-12-30T19:31:11.92719+00:00,Biscoito de Chocolate Branco
77cba35d-a207-4229-a79b-c3e120b68ddb,2025-12-30T19:31:11.92719+00:00,18b94bfc-c85a-4642-bbda-968de217246a,2025-12-30T19:31:11.92719+00:00,Biscoito de Coco
60cd972f-9e0e-414d-ba25-df19cb774d31,2025-12-30T19:31:11.92719+00:00,18b94bfc-c85a-4642-bbda-968de217246a,2025-12-30T19:31:11.92719+00:00,Biscoito de Morango
55129703-4697-47c9-9d7e-2159e75a756d,2025-12-30T19:31:11.92719+00:00,18b94bfc-c85a-4642-bbda-968de217246a,2025-12-30T19:31:11.92719+00:00,Biscoito Maizena
9b2f7f1d-8bd3-456a-9683-a4203f38d761,2025-12-30T19:31:11.92719+00:00,18b94bfc-c85a-4642-bbda-968de217246a,2025-12-30T19:31:11.92719+00:00,Biscoito Polvilho
c9318626-c78e-4e8f-b9ee-165b224c6596,2025-12-30T19:31:11.92719+00:00,18b94bfc-c85a-4642-bbda-968de217246a,2025-12-30T19:31:11.92719+00:00,Biscoito Recheado
d8a14888-09b5-4a83-8b1b-8fd099a32cbe,2025-12-30T19:31:11.92719+00:00,18b94bfc-c85a-4642-bbda-968de217246a,2025-12-30T19:31:11.92719+00:00,Biscoito Wafer
a32eb663-9341-41d3-96eb-4ea111f9b937,2025-12-30T19:31:11.92719+00:00,8bd9124b-132a-4d2b-a98c-bfb582669496,2025-12-30T19:31:11.92719+00:00,Café
e0b17905-ef7b-4f83-8345-5c734119f381,2025-12-30T19:31:11.92719+00:00,8bd9124b-132a-4d2b-a98c-bfb582669496,2025-12-30T19:31:11.92719+00:00,Café em Cápsula
5e6d2f78-d7f3-4943-92b5-2a7636b83d9a,2025-12-30T19:31:11.92719+00:00,8bd9124b-132a-4d2b-a98c-bfb582669496,2025-12-30T19:31:11.92719+00:00,Café Solúvel
fe9bead7-7666-4059-b7ed-02ad3138014d,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Acém
532c056b-6586-4512-b748-a5129546fa59,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Alcatra
b01122b6-1df0-4800-b889-7ad1ae853db9,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Contrafilé
6bcb1d02-b70d-4fe0-b40e-67a2b5f346dd,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Costela
85582cf2-57d2-4057-ad3b-feb82bcc921f,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Coxão Duro
fbbf5c00-47f9-43e0-a169-c5e17d92b107,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Coxão Mole
8cfc66e9-ddb9-4859-87d4-aa0d74ecf423,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Filé Mignon
a7974fd3-a192-42a4-b3fa-3e2d5b140fd0,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Linguiça Calabresa
19cf5889-3089-443a-918a-7ad3830477a1,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Linguiça de Gado
16afa2f4-ef09-49a7-a8c5-1e2607674175,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Linguiça de Cabra
ce989ed9-22f9-495b-9744-d920f28de64f,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Linguiça de Carneiro
7b3b076b-2373-4c15-ae7c-914db1784ba2,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Linguiça de Frango
b8917935-b1d8-471b-a3ff-44359f99c5b8,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Linguiça de Peru
6da928ce-799c-4608-9451-f8c9ed10d8db,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Linguiça de Porco
9858f96e-08e3-41ef-b54d-4800b0792eee,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Linguiça Toscana
8f079b90-f04a-432e-9501-153af20147d1,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Bisteca americana
51b72f22-bf7f-4868-81bc-8794b92cf831,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Maminha
5914963e-9a2b-4c16-aa5f-30a94bf13101,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Paleta
d6dcf80b-e025-4834-8367-1dc08500b623,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Patinho
9b6177eb-0e0e-42c9-abef-959f5f4efc42,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Peito de Frango
07447afa-05c3-42d0-a22d-99e5aa479c85,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Picanha
6e6f19e3-2d0f-41e8-89f7-4d38a361766b,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Barra de Chocolate
a781a6c0-c2d0-4f4f-b554-00a349e996e3,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Caixa de Chocolate
a9e0ddae-e415-4197-9f96-0d8ff4aca95f,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Doce de Leite
a5bdfc83-d395-427c-b335-2ac88780e910,2025-12-30T19:31:11.92719+00:00,ed362ed5-0e31-4dcd-8da0-f59f6359bd10,2025-12-30T19:31:11.92719+00:00,Adaptador
384ddd67-38ab-49df-9675-8d364d8aa036,2025-12-30T19:31:11.92719+00:00,ed362ed5-0e31-4dcd-8da0-f59f6359bd10,2025-12-30T19:31:11.92719+00:00,Extensão
53ae3425-833c-42d7-9f1d-d2f9ca3d23f4,2025-12-30T19:31:11.92719+00:00,ed362ed5-0e31-4dcd-8da0-f59f6359bd10,2025-12-30T19:31:11.92719+00:00,Fio Elétrico
4b9e113b-e3a7-498d-9695-efdffff8f466,2025-12-30T19:31:11.92719+00:00,ed362ed5-0e31-4dcd-8da0-f59f6359bd10,2025-12-30T19:31:11.92719+00:00,Fita Adesiva
83708318-9fd3-43bd-95bd-f92a9583d172,2025-12-30T19:31:11.92719+00:00,ed362ed5-0e31-4dcd-8da0-f59f6359bd10,2025-12-30T19:31:11.92719+00:00,Fita Isolante
2cf876e5-0456-4790-a223-2e297a46b03e,2025-12-30T19:31:11.92719+00:00,ed362ed5-0e31-4dcd-8da0-f59f6359bd10,2025-12-30T19:31:11.92719+00:00,Interruptor
8635ac5b-0e70-44bd-9d36-0347b5e0f6ef,2025-12-30T19:31:11.92719+00:00,ed362ed5-0e31-4dcd-8da0-f59f6359bd10,2025-12-30T19:31:11.92719+00:00,Lâmpada
965dd865-5ed1-404b-b12d-5cec62aa8dfd,2025-12-30T19:31:11.92719+00:00,ed362ed5-0e31-4dcd-8da0-f59f6359bd10,2025-12-30T19:31:11.92719+00:00,Pilha AA
a1bfd853-a588-49dd-874e-d46fed7c2a3c,2025-12-30T19:31:11.92719+00:00,ed362ed5-0e31-4dcd-8da0-f59f6359bd10,2025-12-30T19:31:11.92719+00:00,Pilha AAA
9182d468-1d2d-49fd-821e-f8d76df523aa,2025-12-30T19:31:11.92719+00:00,ed362ed5-0e31-4dcd-8da0-f59f6359bd10,2025-12-30T19:31:11.92719+00:00,Tomada
3a2cb690-a872-41f4-8f7a-321d3efbe83e,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Apontador
20473574-8d8a-47fa-b93c-2763df4a7445,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Borracha
55b69cc5-345c-4356-baf9-93c8ff26e6db,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Caderno
1bf35b95-da26-4910-b478-0d82864dafe4,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Caneta
1efb4237-26d7-4d95-9514-1cc5499c6fe6,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Cartolina
d23d76bb-5943-4dec-9f07-5cff0d42b006,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Clips
f3ac546b-10cf-4d7e-a986-222f03ce6053,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Cola
253a05b6-31ff-46cf-8f6a-b53a942868a9,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Cola Bastão
e8a3d7b9-7c5f-4671-83d3-a897440f0838,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Corretivo
75aa56d5-a0d8-4509-a5d8-f7d25afe203a,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Envelope
d5fb645e-8a6b-4562-bdd6-5219baa4e09e,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,EVA
7ccf24eb-ea92-4c2a-9cfe-dd03483701de,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita Adesiva
9c283a2c-092d-42af-8a10-d67fb28594b0,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita Crepe
6ef0bed8-41b8-4588-adb5-81c73d190f68,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita de Algodão
046e4b85-8efe-4222-9123-1182786fa28b,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita de Borracha
9fbecff6-5a03-4509-b2e2-89a3f3879b25,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita de Cetim
fcc2b4fc-27d2-44d3-9933-b93f703ee134,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita de Embalagem
e01cb9c0-7e40-443c-ae24-8b7b79788cb3,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita de Juta
c68cd79c-b3dd-41ce-aafc-6ac664261de3,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita de Lã
16b53ad6-3910-4b15-a152-f2fe33f3b4b6,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita de Linho
2596f8d4-fd31-49c3-b937-3a3242de4fe9,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita de Nylon
822f23de-dda6-45fd-9c46-ada6e01eea8c,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita de Poliéster
bb7276a4-0536-415e-9a35-192da44c252c,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita de PVC
56a5185d-f543-40cc-ac2f-811b5b76ec60,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita de Seda
fdc9bcfa-2475-41fa-9758-d74c7414e56a,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita de Seda Sintética
d2eee4f8-32e1-4144-b9c1-0164504a382e,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita de Veludo
c9b693a4-9bdc-4aa4-8b6d-7d21f28cbec5,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita Dupla Face
f22c9f3b-685f-43c7-a495-17b25aa5b480,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita Durex
43f182a0-cb21-4eec-86b4-e6c0b975f33f,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita Isolante
8344e0b5-1e34-4d37-9a5d-6976d2e2b2e5,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita Magnética
59cd9616-730a-4265-afea-9e3d660576f5,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Fita Métrica
dbfda4b4-92e9-41e8-bd73-942ea0cc5a11,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Folha A4
f4f42342-df51-4210-a253-3915f6da3247,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Grampeador
a9eb14ae-50b2-457b-a568-01452d5338c0,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Grampo
f8e315a4-941a-4a52-8d62-687467e65e14,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Lápis
0a5621c5-f291-4bce-a5d8-3fa909c0ba83,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Marcador
0154176b-9642-479b-8c98-e6a7cfb9e7fa,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Pincel
e19e4a8d-185c-46d5-bb2a-dc7dd327d51c,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Régua
3e64d079-8f9c-4bb2-b213-bd60f5786c1e,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Tesoura
a71c605e-47aa-4e1d-aca2-f4b5b98a6a31,2025-12-30T19:31:11.92719+00:00,20d6cfce-3a4b-4ae3-8e1c-29fa99480668,2025-12-30T19:31:11.92719+00:00,Tinta Guache
acb7b6ec-1420-40dc-a626-bf7f5ee09ae7,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Mortadela
1246650e-04bf-4d94-8fcd-d05aef872f79,2025-12-30T19:31:11.92719+00:00,e4d34e79-ec5b-4142-90f6-bdd0455aeef6,2025-12-30T19:31:11.92719+00:00,Presunto
01b020f9-bf16-44c6-94f5-c45180389aa5,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Amaranto
b39017cc-e948-4e9a-adc3-0d796fc0002a,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Amendoim
f479de06-33db-44e3-bacc-ec9e28af072b,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Arroz
dd1f3158-01b9-4a5f-8862-2b7dd4ebd62a,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Aveia
8470d4be-0ac3-47de-b867-4fa2691fdd1f,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Cânhamo
61c5cfc9-d546-42d6-a512-8b13edfa9e86,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Centeio
537a2a60-c1d5-4cc9-8dd1-263f95bccca5,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Cevada
981b449d-07b5-40f1-a7d3-a34183c280f6,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Cevadinha
b4fd86af-ba56-4547-8168-d692c42bae94,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Chia
8366542b-d5f6-4a8c-bc2d-ec55eb3b8df0,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Ervilha
686d693b-3358-45b2-b4e1-29c854b96531,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Farelo de Amaranto
ce364302-86b8-4baf-ad1f-54305597566f,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Farelo de Amaranto Integral
343c8520-2038-455b-8d76-e4167cf74295,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Farelo de Amaranto Integral Parboilizado
867e52db-7da4-4b0d-ac57-a56fb8215224,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Farelo de Amaranto Parboilizado
23deb260-f335-4269-a06c-9c2a02a6762d,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Farelo de Amendoim
ede4be15-b841-4c8b-9f83-6c0385606fdf,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Farelo de Amendoim Integral
713c073c-80d9-4b22-b15a-5ea0be9200f9,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Farelo de Amendoim Integral Parboilizado
423cdcad-7c4b-41e5-9a35-5d2f87da0f0a,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Farelo de Amendoim Parboilizado
b80faae9-0b16-4543-a91f-f9164c66262e,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Farelo de Arroz
157d0ac9-2a62-4b25-bbe1-f3d99d3f01f0,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Farelo de Arroz Integral
b35a8d19-6a08-41d5-a3a2-34f15e4652a1,2025-12-30T19:31:11.92719+00:00,48e45f47-5b9a-482f-8cba-d27c0c42a7b6,2025-12-30T19:31:11.92719+00:00,Farelo de Arroz Integral Parboilizado
